CustomerID,Actual Churn,Churn Probability,Predicted Churn,Risk Level
7989-VCQOH,0,3.85,0,Low Risk
4199-QHJNM,0,6.28,0,Low Risk
8882-TLVRW,0,0.15,0,Low Risk
5135-GRQJV,0,9.57,0,Low Risk
2384-OVPSA,0,0.59,0,Low Risk
1371-WEPDS,0,6.11,0,Low Risk
3580-GICBM,0,0.06,0,Low Risk
9730-DRTMJ,0,5.58,0,Low Risk
4686-UXDML,0,57.45,1,Medium Risk
3349-ANQNH,0,19.14,0,Low Risk
0932-YIXYU,0,0.26,0,Low Risk
7480-SPLEF,0,0.11,0,Low Risk
7636-XUHWW,0,12.0,0,Low Risk
1431-CYWMH,0,1.24,0,Low Risk
5937-EORGB,0,71.25,1,High Risk
6349-JDHQP,0,0.47,0,Low Risk
5539-HIVAK,0,6.03,0,Low Risk
5847-MXBEO,0,4.73,0,Low Risk
4583-PARNH,0,54.23,1,Medium Risk
1116-FRYVH,0,0.5,0,Low Risk
1421-HCERK,0,22.19,0,Low Risk
9633-XQABV,0,44.4,0,Medium Risk
0716-BQNDX,0,9.89,0,Low Risk
1183-CANVH,0,20.04,0,Low Risk
1972-XMUWV,0,2.12,0,Low Risk
8679-LZBMD,0,20.27,0,Low Risk
3407-JMJQQ,0,1.82,0,Low Risk
6252-DFGTK,0,2.49,0,Low Risk
1539-LNKHM,0,5.31,0,Low Risk
8645-KOMJQ,0,1.04,0,Low Risk
0289-IVARM,0,8.22,0,Low Risk
9761-XUJWD,0,32.67,0,Medium Risk
4057-FKCZK,0,2.26,0,Low Risk
4291-TPNFG,0,0.34,0,Low Risk
6087-YPWHO,0,0.49,0,Low Risk
3090-QFUVD,0,7.14,0,Low Risk
1722-LDZJS,0,0.53,0,Low Risk
1818-ESQMW,0,32.83,0,Medium Risk
7401-RUBNK,0,66.05,1,High Risk
0506-YLVKJ,0,0.13,0,Low Risk
8661-BOYNW,0,1.73,0,Low Risk
4815-GBTCD,0,47.19,0,Medium Risk
2805-AUFQN,0,1.84,0,Low Risk
0980-PVMRC,0,16.44,0,Low Risk
7233-DRTRF,0,38.53,0,Medium Risk
3873-NFTGI,0,33.14,0,Medium Risk
1162-ECVII,0,7.96,0,Low Risk
7048-GXDAY,0,48.77,0,Medium Risk
8571-ZCMCX,0,2.34,0,Low Risk
1169-WCVAK,0,36.31,0,Medium Risk
7129-CAKJW,0,41.09,0,Medium Risk
8695-ARGXZ,0,61.55,1,High Risk
3570-YUEKJ,0,7.24,0,Low Risk
1555-HAPSU,0,0.07,0,Low Risk
1697-NVVGY,0,19.65,0,Low Risk
8464-EETCQ,0,0.31,0,Low Risk
2419-FSORS,0,11.55,0,Low Risk
8132-YPVBX,0,46.83,0,Medium Risk
6754-LZUKA,0,6.35,0,Low Risk
8099-MZPUJ,0,3.36,0,Low Risk
0787-LHDYT,0,10.87,0,Low Risk
0374-IOEGQ,0,27.73,0,Low Risk
3197-NNYNB,0,13.67,0,Low Risk
3396-DKDEL,0,1.35,0,Low Risk
1752-OZXFY,0,6.07,0,Low Risk
9066-QRSDU,0,3.79,0,Low Risk
9112-WSNPU,0,18.24,0,Low Risk
9867-NNXLC,0,7.95,0,Low Risk
5321-NTRKC,0,0.45,0,Low Risk
3161-GETRM,0,13.39,0,Low Risk
0402-OAMEN,0,0.07,0,Low Risk
6933-VLYFX,0,7.84,0,Low Risk
6754-WKSHP,0,0.62,0,Low Risk
4976-LNFVV,0,47.37,0,Medium Risk
5055-MGMGF,0,29.74,0,Low Risk
4641-FROLU,0,0.25,0,Low Risk
2862-JVEOY,0,8.63,0,Low Risk
2969-QWUBZ,0,44.38,0,Medium Risk
9822-BIIGN,0,1.32,0,Low Risk
2077-MPJQO,0,75.24,1,High Risk
1534-OULXE,0,2.41,0,Low Risk
2971-SGAFL,0,43.56,0,Medium Risk
1480-IVEVR,0,13.71,0,Low Risk
2905-KFQUV,0,45.14,0,Medium Risk
3370-HXOPH,0,57.57,1,Medium Risk
9391-YZEJW,0,22.91,0,Low Risk
9958-MEKUC,0,0.23,0,Low Risk
0281-CNTZX,0,0.43,0,Low Risk
4118-CEVPF,0,26.54,0,Low Risk
9114-VEPUF,0,10.3,0,Low Risk
7876-BEUTG,0,52.96,1,Medium Risk
2338-BQEZT,0,2.84,0,Low Risk
9873-MNDKV,0,14.7,0,Low Risk
8241-JUIQO,0,0.51,0,Low Risk
2194-IIQOF,0,0.6,0,Low Risk
9631-RXVJM,0,1.26,0,Low Risk
9584-EXCDZ,0,26.66,0,Low Risk
5093-FEGLU,0,1.7,0,Low Risk
2621-UDNLU,0,28.78,0,Low Risk
7526-IVLYU,0,31.28,0,Medium Risk
2428-HYUNX,0,1.39,0,Low Risk
9214-EKVXR,0,53.2,1,Medium Risk
3410-MHHUM,0,3.54,0,Low Risk
2122-YWVYA,0,39.13,0,Medium Risk
2296-DKZFP,0,0.87,0,Low Risk
8909-BOLNL,0,14.16,0,Low Risk
6603-YRDCJ,0,3.32,0,Low Risk
3229-USWAR,0,8.38,0,Low Risk
2138-VFAPZ,0,2.44,0,Low Risk
6131-JLWZM,0,21.18,0,Low Risk
0269-XFESX,0,1.16,0,Low Risk
1709-EJDOX,0,0.11,0,Low Risk
4316-XCSLJ,0,4.08,0,Low Risk
9693-XMUOB,0,29.57,0,Low Risk
0383-CLDDA,0,1.44,0,Low Risk
2709-UQGNP,0,28.16,0,Low Risk
3549-ZTMNH,0,6.22,0,Low Risk
8033-ATFAS,0,5.0,0,Low Risk
1635-NZATJ,0,0.31,0,Low Risk
0562-HKHML,0,0.05,0,Low Risk
8277-RVRSV,0,0.38,0,Low Risk
9943-VSZUV,0,15.12,0,Low Risk
7054-ENNGU,0,15.15,0,Low Risk
1455-HFBXA,0,4.11,0,Low Risk
9402-CXWPL,0,9.15,0,Low Risk
1628-BIZYP,0,73.79,1,High Risk
0082-LDZUE,0,38.63,0,Medium Risk
5343-SGUBI,0,9.92,0,Low Risk
0856-NAOES,0,37.53,0,Medium Risk
1976-AZZPJ,0,47.65,0,Medium Risk
6156-UZDLF,0,12.39,0,Low Risk
3099-OONVS,0,18.49,0,Low Risk
9500-WBGRP,0,0.38,0,Low Risk
5183-KLYEM,0,2.55,0,Low Risk
5144-PQCDZ,0,35.38,0,Medium Risk
8514-VZHEB,0,0.19,0,Low Risk
6625-IUTTT,0,1.5,0,Low Risk
9355-NPPFS,0,75.41,1,High Risk
0068-FIGTF,0,26.23,0,Low Risk
5965-GGPRW,0,1.67,0,Low Risk
8035-PWSEV,0,66.24,1,High Risk
2236-HILPA,0,0.17,0,Low Risk
1840-BIUOG,0,35.56,0,Medium Risk
1356-MKYSK,0,20.35,0,Low Risk
6080-LNESI,0,0.5,0,Low Risk
1830-IPXVJ,0,0.14,0,Low Risk
5828-DWPIL,0,26.27,0,Low Risk
8398-TBIYD,0,1.61,0,Low Risk
2931-FSOHN,0,21.78,0,Low Risk
9418-RUKPH,0,0.17,0,Low Risk
9971-ZWPBF,0,12.45,0,Low Risk
4712-AUQZO,0,40.53,0,Medium Risk
9711-FJTBX,0,2.11,0,Low Risk
2908-ZTPNF,0,15.35,0,Low Risk
8421-WZOOW,0,5.09,0,Low Risk
1414-YADCW,0,3.45,0,Low Risk
8756-RDDLT,0,3.85,0,Low Risk
2862-PFNIK,0,16.83,0,Low Risk
5816-QVHRX,0,32.31,0,Medium Risk
4430-YHXGG,0,10.04,0,Low Risk
6888-SBYAI,0,31.25,0,Medium Risk
7395-XWZOY,0,22.0,0,Low Risk
7169-YWAMK,0,0.06,0,Low Risk
6859-RKMZJ,0,30.09,0,Medium Risk
2729-VNVAP,0,0.23,0,Low Risk
2957-JIRMN,0,8.06,0,Low Risk
2049-BAFNW,0,16.55,0,Low Risk
3842-QTGDL,0,40.95,0,Medium Risk
7163-OCEQI,0,11.85,0,Low Risk
9782-LGXMC,0,1.37,0,Low Risk
5975-BAICR,0,0.85,0,Low Risk
4673-KKSLS,0,11.5,0,Low Risk
4853-OITSN,0,57.68,1,Medium Risk
9800-OUIGR,0,0.07,0,Low Risk
2324-EFHVG,0,7.64,0,Low Risk
7094-MSZAO,0,1.42,0,Low Risk
6907-CQGPN,0,13.03,0,Low Risk
0780-XNZFN,0,0.41,0,Low Risk
0239-OXEXL,0,9.25,0,Low Risk
2675-IJRGJ,0,0.35,0,Low Risk
7049-GKVZY,0,3.92,0,Low Risk
8577-QSOCG,0,0.54,0,Low Risk
3721-CNZHX,0,7.43,0,Low Risk
0212-ISBBF,0,46.17,0,Medium Risk
3585-YNADK,0,3.98,0,Low Risk
5271-DBYSJ,0,50.44,1,Medium Risk
1099-GODLO,0,1.12,0,Low Risk
6828-HMKWP,0,0.86,0,Low Risk
1472-TNCWL,0,9.87,0,Low Risk
2080-GKCWQ,0,56.08,1,Medium Risk
2193-SFWQW,0,1.46,0,Low Risk
5656-JAMLX,0,0.23,0,Low Risk
3462-BJQQA,0,54.54,1,Medium Risk
0442-TDYUO,0,0.91,0,Low Risk
6733-LRIZX,0,33.53,0,Medium Risk
9503-XJUME,0,0.42,0,Low Risk
4367-NHWMM,0,52.01,1,Medium Risk
3779-OSWCF,0,0.78,0,Low Risk
6736-DHUQI,0,0.42,0,Low Risk
3915-ODIYG,0,15.92,0,Low Risk
1360-RCYRT,0,12.69,0,Low Risk
2724-FJDYW,0,2.59,0,Low Risk
4451-RWASJ,0,1.3,0,Low Risk
3460-TJBWI,0,1.32,0,Low Risk
5917-HBSDW,0,0.97,0,Low Risk
5671-UUNXD,0,38.47,0,Medium Risk
0956-ACVZC,0,16.21,0,Low Risk
2325-NBPZG,0,52.68,1,Medium Risk
4482-FTFFX,0,17.92,0,Low Risk
8859-DZTGQ,0,0.82,0,Low Risk
0440-MOGPM,0,10.43,0,Low Risk
0020-JDNXP,0,1.98,0,Low Risk
3752-CQSJI,0,9.89,0,Low Risk
5025-GOOKI,0,9.84,0,Low Risk
4698-KVLLG,0,0.28,0,Low Risk
2887-JPYLU,0,2.26,0,Low Risk
4770-QAZXN,0,9.65,0,Low Risk
4896-CPRPF,0,0.66,0,Low Risk
9714-EDSUC,0,17.84,0,Low Risk
0282-NVSJS,0,14.46,0,Low Risk
7353-YOWFP,0,5.31,0,Low Risk
8008-ESFLK,0,17.16,0,Low Risk
7537-CBQUZ,0,12.32,0,Low Risk
3363-EWLGO,0,12.75,0,Low Risk
4750-UKWJK,0,4.39,0,Low Risk
1689-YQBYY,0,28.99,0,Low Risk
4487-ZYJZK,0,0.24,0,Low Risk
2959-FENLU,0,36.69,0,Medium Risk
0708-LGSMF,0,52.0,1,Medium Risk
7634-HLQJR,0,0.18,0,Low Risk
0487-RPVUM,0,12.65,0,Low Risk
4079-ULGFR,0,3.39,0,Low Risk
2516-XSJKX,0,0.41,0,Low Risk
0057-QBUQH,0,0.64,0,Low Risk
6599-SFQVE,0,40.68,0,Medium Risk
8331-ZXFOE,0,2.6,0,Low Risk
4003-FUSHP,0,31.89,0,Medium Risk
0356-ERHVT,0,38.25,0,Medium Risk
7325-ENZFI,0,4.5,0,Low Risk
4884-ZTHVF,0,72.57,1,High Risk
3920-HIHMQ,0,6.3,0,Low Risk
3055-OYMSE,0,6.93,0,Low Risk
0613-WUXUM,0,0.07,0,Low Risk
4458-KVRBJ,0,1.1,0,Low Risk
1397-XKKWR,0,27.75,0,Low Risk
8097-OMULG,0,0.88,0,Low Risk
6013-BHCAW,0,2.16,0,Low Risk
0401-WDBXM,0,2.17,0,Low Risk
3387-PLKUI,0,3.46,0,Low Risk
6096-EGVTU,0,0.33,0,Low Risk
5081-NWSUP,0,15.98,0,Low Risk
2580-ATZSQ,0,0.37,0,Low Risk
8085-MSNLK,0,6.94,0,Low Risk
9691-HKOVS,0,12.43,0,Low Risk
9881-VCZEP,0,47.61,0,Medium Risk
8757-TFHHJ,0,41.4,0,Medium Risk
1468-DEFNC,0,0.15,0,Low Risk
5119-KEPFY,0,71.43,1,High Risk
0916-KNFAJ,0,2.79,0,Low Risk
8319-QBEHW,0,5.0,0,Low Risk
9625-QNLUX,0,1.42,0,Low Risk
4024-CSNBY,0,2.75,0,Low Risk
7110-BDTWG,0,4.11,0,Low Risk
7493-GVFIO,0,0.72,0,Low Risk
0690-SRQID,0,17.95,0,Low Risk
9605-WGJVW,0,70.67,1,High Risk
9114-DPSIA,0,0.08,0,Low Risk
4700-UBQMV,0,4.61,0,Low Risk
7711-GQBZC,0,0.06,0,Low Risk
4627-MIHJH,0,2.65,0,Low Risk
9795-NREXC,0,4.08,0,Low Risk
8573-CGOCC,0,4.07,0,Low Risk
7356-AYNJP,0,15.57,0,Low Risk
6286-SUUWT,0,19.45,0,Low Risk
4819-HJPIW,0,41.06,0,Medium Risk
8654-DHAOW,0,26.09,0,Low Risk
5438-QMDDL,0,45.86,0,Medium Risk
9812-GHVRI,0,43.14,0,Medium Risk
5553-AOINX,0,4.02,0,Low Risk
1228-ZLNBX,0,27.16,0,Low Risk
4226-KKDON,0,44.29,0,Medium Risk
3831-YCPUO,0,1.29,0,Low Risk
7445-WMRBW,0,6.25,0,Low Risk
3308-DGHKL,0,0.4,0,Low Risk
9924-JPRMC,0,7.08,0,Low Risk
0080-EMYVY,0,16.09,0,Low Risk
6218-KNUBD,0,56.23,1,Medium Risk
7337-CINUD,0,0.82,0,Low Risk
7609-NRNCA,0,5.65,0,Low Risk
0623-EJQEG,0,12.22,0,Low Risk
7153-CHRBV,0,0.31,0,Low Risk
6198-PNNSZ,0,14.07,0,Low Risk
3317-VLGQT,0,68.94,1,High Risk
4132-POCZS,0,23.36,0,Low Risk
5614-DNZCE,0,0.44,0,Low Risk
3896-RCYYE,0,16.15,0,Low Risk
9638-JIQYA,0,59.63,1,Medium Risk
3258-SANFR,0,35.54,0,Medium Risk
3726-TBHQT,0,1.73,0,Low Risk
3190-ITQXP,0,0.06,0,Low Risk
4833-QTJNO,0,7.88,0,Low Risk
3039-MJSLN,0,2.31,0,Low Risk
0178-CIIKR,0,23.7,0,Low Risk
5774-QPLTF,0,0.38,0,Low Risk
2322-VCZHZ,0,31.12,0,Medium Risk
5010-IPEAQ,0,0.06,0,Low Risk
6383-ZTSIW,0,24.38,0,Low Risk
8990-YOZLV,0,1.46,0,Low Risk
3069-SSVSN,0,16.61,0,Low Risk
5222-IMUKT,0,25.74,0,Low Risk
6685-XSHHU,0,0.1,0,Low Risk
8901-UPRHR,0,2.81,0,Low Risk
0118-JPNOY,0,22.58,0,Low Risk
3845-FXCYS,0,42.81,0,Medium Risk
5857-XRECV,0,0.88,0,Low Risk
0725-CXOTM,0,3.75,0,Low Risk
4343-EJVQB,0,44.09,0,Medium Risk
9000-PLFUZ,0,2.92,0,Low Risk
3427-GGZZI,0,49.48,0,Medium Risk
7779-ORAEL,0,3.53,0,Low Risk
0644-OQMDK,0,55.12,1,Medium Risk
3154-CFSZG,0,5.17,0,Low Risk
2220-IAHLS,0,14.2,0,Low Risk
1658-XUHBX,0,8.24,0,Low Risk
2378-HTWFW,0,28.47,0,Low Risk
4377-VDHYI,0,4.77,0,Low Risk
3719-TDVQB,0,0.57,0,Low Risk
0201-MIBOL,0,8.67,0,Low Risk
4937-QPZPO,0,10.0,0,Low Risk
2925-VDZHY,0,0.12,0,Low Risk
6981-TDRFT,0,7.55,0,Low Risk
3413-CSSTH,0,15.53,0,Low Risk
8033-VCZGH,0,31.36,0,Medium Risk
0224-NIJLP,0,1.46,0,Low Risk
7542-CYDDM,0,17.56,0,Low Risk
4718-WXBGI,0,0.33,0,Low Risk
8495-PRWFH,0,43.11,0,Medium Risk
0439-IFYUN,0,43.35,0,Medium Risk
5716-LIBJC,0,20.11,0,Low Risk
2868-LLSKM,0,2.4,0,Low Risk
2988-QRAJY,0,12.2,0,Low Risk
0071-NDAFP,0,1.6,0,Low Risk
7328-ZJAJO,0,0.33,0,Low Risk
6458-CYIDZ,0,30.76,0,Medium Risk
1090-PYKCI,0,1.25,0,Low Risk
3058-WQDRE,0,44.74,0,Medium Risk
2279-AXJJK,0,33.62,0,Medium Risk
0909-SELIE,0,3.08,0,Low Risk
3417-TSCIC,0,14.86,0,Low Risk
1042-HFUCW,0,1.71,0,Low Risk
6537-OTKMY,0,29.3,0,Low Risk
8999-EXMNO,0,0.43,0,Low Risk
6725-TPKJO,0,0.88,0,Low Risk
7162-WPHPM,0,0.24,0,Low Risk
1599-MMYRQ,0,0.52,0,Low Risk
8821-KVZKQ,0,0.44,0,Low Risk
6434-TTGJP,0,1.23,0,Low Risk
0042-JVWOJ,0,11.58,0,Low Risk
0130-SXOUN,0,4.93,0,Low Risk
2330-PQGDQ,0,4.83,0,Low Risk
1452-UZOSF,0,1.08,0,Low Risk
2097-YVPKN,0,0.67,0,Low Risk
8597-CTXVJ,0,0.27,0,Low Risk
6631-HMANX,0,1.83,0,Low Risk
9962-BFPDU,0,3.43,0,Low Risk
6394-HHHZM,0,15.35,0,Low Risk
5995-LFTLE,0,0.72,0,Low Risk
1932-UEDCX,0,40.3,0,Medium Risk
5188-HGMLP,0,11.41,0,Low Risk
0665-XHDJU,0,10.87,0,Low Risk
8265-HKSOW,0,0.42,0,Low Risk
3544-FBCAS,0,0.5,0,Low Risk
5331-RGMTT,0,72.11,1,High Risk
4759-PXTAN,0,10.71,0,Low Risk
7054-DMVAS,0,1.98,0,Low Risk
3428-MMGUB,0,19.45,0,Low Risk
6549-BTYPG,0,1.87,0,Low Risk
7823-JSOAG,0,56.14,1,Medium Risk
3705-RHRFR,0,8.95,0,Low Risk
9374-YOLBJ,0,6.48,0,Low Risk
9074-KGVOX,0,4.99,0,Low Risk
6128-DAFVY,0,6.26,0,Low Risk
9933-QRGTX,0,5.27,0,Low Risk
4476-OSWTN,0,17.4,0,Low Risk
5066-GFJMM,0,22.05,0,Low Risk
2661-GKBTK,0,0.35,0,Low Risk
0458-HEUZG,0,7.67,0,Low Risk
7268-WNTCP,0,0.03,0,Low Risk
0824-VWDPO,0,33.49,0,Medium Risk
8409-WQJUX,0,18.25,0,Low Risk
2578-JQPHZ,0,13.31,0,Low Risk
3278-FSIXX,0,55.09,1,Medium Risk
9746-UGFAC,0,2.31,0,Low Risk
2946-KIQSP,0,29.35,0,Low Risk
0625-AFOHS,0,0.2,0,Low Risk
6726-WEXXK,0,35.17,0,Medium Risk
4636-OLWOE,0,0.61,0,Low Risk
4685-ERGHK,0,18.71,0,Low Risk
0885-HMGPY,0,1.22,0,Low Risk
5003-OKNNK,0,1.46,0,Low Risk
7208-PSIHR,0,10.19,0,Low Risk
4012-ZTHBR,0,6.27,0,Low Risk
0489-WMEMG,0,4.81,0,Low Risk
7435-ZNUYY,0,7.84,0,Low Risk
1354-YZFNB,0,1.02,0,Low Risk
2985-FMWYF,0,89.04,1,High Risk
2812-ENYMO,0,9.47,0,Low Risk
2717-HVIZY,0,1.94,0,Low Risk
3422-GALYP,0,51.97,1,Medium Risk
2890-WFBHU,0,1.46,0,Low Risk
0327-WFZSY,0,5.95,0,Low Risk
7977-HXJKU,0,0.22,0,Low Risk
7033-CLAMM,0,0.12,0,Low Risk
4023-RTIQM,0,6.28,0,Low Risk
0864-FVJNJ,0,5.79,0,Low Risk
7356-IWLFW,0,3.79,0,Low Risk
9541-PWTWO,0,2.29,0,Low Risk
3967-VQOGC,0,0.09,0,Low Risk
7872-RDDLZ,0,10.81,0,Low Risk
6308-CQRBU,0,8.43,0,Low Risk
0186-CAERR,0,6.93,0,Low Risk
3043-SUDUA,0,6.76,0,Low Risk
5442-BHQNG,0,65.14,1,High Risk
2169-RRLFW,0,0.27,0,Low Risk
5872-OEQNH,0,8.35,0,Low Risk
3162-KKZXO,0,18.07,0,Low Risk
8873-GLDMH,0,51.87,1,Medium Risk
5696-JVVQY,0,0.85,0,Low Risk
8946-BFWSG,0,0.19,0,Low Risk
0547-HURJB,0,1.6,0,Low Risk
8904-OPDCK,0,9.21,0,Low Risk
8845-LWKGE,0,4.63,0,Low Risk
0691-NIKRI,0,37.9,0,Medium Risk
5022-JNQEQ,0,21.08,0,Low Risk
3249-VHRIP,0,1.81,0,Low Risk
3736-BLEPA,0,32.46,0,Medium Risk
4701-LKOZD,0,0.58,0,Low Risk
6603-QWSPR,0,11.51,0,Low Risk
9921-QFQUL,0,45.53,0,Medium Risk
1929-ZCBHE,0,0.65,0,Low Risk
4378-MYPGO,0,2.95,0,Low Risk
4129-LYCOI,0,4.87,0,Low Risk
7798-JVXYM,0,18.86,0,Low Risk
8647-SDTWQ,0,23.41,0,Low Risk
2696-ECXKC,0,2.49,0,Low Risk
2081-KJSQF,0,25.94,0,Low Risk
3323-CPBWR,0,41.04,0,Medium Risk
3384-CTMSF,0,36.6,0,Medium Risk
0902-RFHOF,0,3.52,0,Low Risk
6048-QBXKL,0,40.11,0,Medium Risk
7718-RXDGG,0,29.84,0,Low Risk
1025-FALIX,0,27.32,0,Low Risk
3451-VAWLI,0,0.12,0,Low Risk
3407-QGWLG,0,8.23,0,Low Risk
2347-WKKAE,0,40.5,0,Medium Risk
8735-DCXNF,0,14.59,0,Low Risk
3214-IYUUQ,0,3.79,0,Low Risk
1936-UAFEH,0,5.28,0,Low Risk
3587-PMCOY,0,31.5,0,Medium Risk
1027-LKKQQ,0,0.72,0,Low Risk
7148-XZPHA,0,4.53,0,Low Risk
5309-TAIKL,0,20.94,0,Low Risk
6856-RAURS,0,88.57,1,High Risk
8778-LMWTJ,0,49.96,0,Medium Risk
9717-IOAAF,0,0.34,0,Low Risk
2845-KDHVX,0,1.57,0,Low Risk
0848-SOMKO,0,0.25,0,Low Risk
6734-FQAJX,0,3.92,0,Low Risk
1535-VTJOQ,0,3.73,0,Low Risk
6368-TZZDT,0,0.63,0,Low Risk
0943-ZQPXH,0,7.81,0,Low Risk
1293-BSEUN,0,0.05,0,Low Risk
1302-TPUBN,0,0.32,0,Low Risk
2378-VTKDH,0,58.96,1,Medium Risk
0927-CNGRH,0,1.97,0,Low Risk
8608-OZTLB,0,0.74,0,Low Risk
2335-GSODA,0,1.04,0,Low Risk
1952-DVVSW,0,7.56,0,Low Risk
6656-GULJQ,0,1.33,0,Low Risk
9853-JFZDU,0,8.96,0,Low Risk
3777-XROBG,0,0.05,0,Low Risk
6994-FGRHH,0,3.34,0,Low Risk
4000-VGMQP,0,0.98,0,Low Risk
3999-WRNGR,0,6.81,0,Low Risk
3466-RITXD,0,19.49,0,Low Risk
2680-XKKNJ,0,5.49,0,Low Risk
2974-GGUXS,0,48.71,0,Medium Risk
7994-XIRTR,0,1.4,0,Low Risk
2101-RANCD,0,19.31,0,Low Risk
7921-BEPCI,0,0.47,0,Low Risk
8510-TMWYB,0,1.27,0,Low Risk
3258-ZKPAI,0,3.79,0,Low Risk
1428-IEDPR,0,12.73,0,Low Risk
5298-GSTLM,0,17.85,0,Low Risk
4450-YOOHP,0,41.19,0,Medium Risk
6728-CZFEI,0,26.92,0,Low Risk
3653-NCRDJ,0,0.61,0,Low Risk
6121-TNHBO,0,2.44,0,Low Risk
5119-NZPTV,0,66.37,1,High Risk
6519-ZHPXP,0,1.17,0,Low Risk
3472-QPRCH,0,0.28,0,Low Risk
8224-UAXBZ,0,13.74,0,Low Risk
9610-WCESF,0,3.5,0,Low Risk
2486-WYVVE,0,18.62,0,Low Risk
3865-ZYKAD,0,26.39,0,Low Risk
1422-DGUBX,0,31.25,0,Medium Risk
2999-AANRQ,0,3.6,0,Low Risk
8668-KNZTI,0,3.4,0,Low Risk
0480-KYJVA,0,0.14,0,Low Risk
9746-YKGXB,0,3.91,0,Low Risk
3926-YZVVX,0,3.0,0,Low Risk
6000-UKLWI,0,0.86,0,Low Risk
6332-FBZRI,0,0.43,0,Low Risk
2096-XOTMO,0,2.05,0,Low Risk
3266-FTKHB,0,2.6,0,Low Risk
8221-EQDGL,0,4.08,0,Low Risk
2346-LOCWC,0,0.07,0,Low Risk
0298-XACET,0,0.42,0,Low Risk
7560-QJAVJ,0,0.39,0,Low Risk
2995-YWTCD,0,1.71,0,Low Risk
9137-UIYPG,0,13.25,0,Low Risk
2809-ZMYOQ,0,59.45,1,Medium Risk
5084-OOVCJ,0,6.55,0,Low Risk
0254-WWRKD,0,0.43,0,Low Risk
7727-SHVZV,0,12.07,0,Low Risk
5339-PXDVH,0,71.83,1,High Risk
2205-LPVGL,0,1.05,0,Low Risk
8782-NUUOL,0,4.71,0,Low Risk
7601-WFVZV,0,10.54,0,Low Risk
4609-KNNWG,0,0.89,0,Low Risk
4868-AADLV,0,1.63,0,Low Risk
9529-OFXHY,0,39.67,0,Medium Risk
2669-QVCRG,0,25.21,0,Low Risk
2478-EEWWM,0,15.29,0,Low Risk
9174-IHETN,0,0.48,0,Low Risk
2233-TXSIU,0,3.13,0,Low Risk
9644-UMGQA,0,9.81,0,Low Risk
3256-EZDBI,0,8.03,0,Low Risk
0419-YAAPX,0,36.56,0,Medium Risk
0872-CASZJ,0,3.29,0,Low Risk
4726-DLWQN,0,17.97,0,Low Risk
8164-OCKUJ,0,0.07,0,Low Risk
3094-JOJAI,0,63.11,1,High Risk
9494-MRNYX,0,37.07,0,Medium Risk
2599-CZABP,0,8.67,0,Low Risk
7945-PRBVF,0,1.93,0,Low Risk
4544-RXFMG,0,5.31,0,Low Risk
0859-YGKFW,0,3.48,0,Low Risk
1150-FTQGN,0,0.65,0,Low Risk
7196-LIWRH,0,2.35,0,Low Risk
5448-VWNAM,0,3.28,0,Low Risk
1177-XZBJL,0,0.43,0,Low Risk
3518-FSTWG,0,3.62,0,Low Risk
9330-VOFSZ,0,34.05,0,Medium Risk
0939-EREMR,0,2.51,0,Low Risk
9389-ACWBI,0,11.8,0,Low Risk
3644-QXEHN,0,19.99,0,Low Risk
2911-IJORQ,0,3.89,0,Low Risk
5921-NGYRH,0,14.51,0,Low Risk
5998-DZLYR,0,6.6,0,Low Risk
3985-HOYPM,0,3.35,0,Low Risk
9548-LERKT,0,5.21,0,Low Risk
6576-FBXOJ,0,20.93,0,Low Risk
4310-KEDTB,0,11.62,0,Low Risk
4062-HBMOS,0,38.15,0,Medium Risk
2676-ISHSF,0,9.94,0,Low Risk
9236-NDUCW,0,5.59,0,Low Risk
4753-PADAS,0,15.75,0,Low Risk
6103-QCKFX,0,0.53,0,Low Risk
7781-EWARA,0,2.62,0,Low Risk
7018-FPXHH,0,0.28,0,Low Risk
0572-ZJKLT,0,1.03,0,Low Risk
5135-RDDQL,0,0.64,0,Low Risk
1353-LJWEM,0,30.76,0,Medium Risk
1794-SWWKL,0,7.93,0,Low Risk
6166-YIPFO,0,5.17,0,Low Risk
9332-GYWLO,0,14.54,0,Low Risk
4184-VODJZ,0,1.6,0,Low Risk
1092-WPIVQ,0,0.37,0,Low Risk
7233-IOQNP,0,8.02,0,Low Risk
2834-JKOOW,0,8.77,0,Low Risk
2400-FEQME,0,0.04,0,Low Risk
4957-SREEC,0,0.17,0,Low Risk
0230-UBYPQ,0,0.95,0,Low Risk
4923-ADWXJ,0,30.1,0,Medium Risk
1763-KUAAW,0,3.92,0,Low Risk
1104-TNLZA,0,51.62,1,Medium Risk
5195-KPUNQ,0,6.32,0,Low Risk
3439-GVUSX,0,30.19,0,Medium Risk
5949-HGVJL,0,36.76,0,Medium Risk
5203-XEHAX,0,4.2,0,Low Risk
1635-HDGFT,0,0.38,0,Low Risk
8050-XGRVL,0,0.1,0,Low Risk
9828-QHFBK,0,16.48,0,Low Risk
3908-MKIMJ,0,0.9,0,Low Risk
5012-YSPJJ,0,2.43,0,Low Risk
6728-VOIFY,0,26.82,0,Low Risk
4891-NLUBA,0,0.82,0,Low Risk
8969-PRHFK,0,6.02,0,Low Risk
0661-KQHNK,0,1.09,0,Low Risk
8709-KRDVL,0,49.85,0,Medium Risk
1427-VERSM,0,46.66,0,Medium Risk
